변환,원자료,전기대비증감,전기대비증감률
"2019/08","2.125","-0.250","-10.5"
"2019/09","1.875","-0.250","-11.8"
"2019/10","1.625","-0.250","-13.3"
"2019/11","1.625","0.000","0.0"
"2019/12","1.625","0.000","0.0"
"2020/01","1.625","0.000","0.0"
"2020/02","1.625","0.000","0.0"
"2020/03","0.125","-1.500","-92.3"
"2020/04","0.125","0.000","0.0"
"2020/05","0.125","0.000","0.0"
"2020/06","0.125","0.000","0.0"
"2020/07","0.125","0.000","0.0"
"2020/08","0.125","0.000","0.0"
"2020/09","0.125","0.000","0.0"
"2020/10","0.125","0.000","0.0"
"2020/11","0.125","0.000","0.0"
"2020/12","0.125","0.000","0.0"
"2021/01","0.125","0.000","0.0"
"2021/02","0.125","0.000","0.0"
"2021/03","0.125","0.000","0.0"
"2021/04","0.125","0.000","0.0"
"2021/05","0.125","0.000","0.0"
"2021/06","0.125","0.000","0.0"
"2021/07","0.125","0.000","0.0"
"2021/08","0.125","0.000","0.0"
"2021/09","0.125","0.000","0.0"
"2021/10","0.125","0.000","0.0"
"2021/11","0.125","0.000","0.0"
"2021/12","0.125","0.000","0.0"
"2022/01","0.125","0.000","0.0"
"2022/02","0.125","0.000","0.0"
"2022/03","0.375","0.250","200.0"
"2022/04","0.375","0.000","0.0"
"2022/05","0.875","0.500","133.3"
"2022/06","1.625","0.750","85.7"
"2022/07","2.375","0.750","46.2"
"2022/08","2.375","0.000","0.0"
"2022/09","3.125","0.750","31.6"
"2022/10","3.125","0.000","0.0"
"2022/11","3.875","0.750","24.0"
"2022/12","4.375","0.500","12.9"
"2023/01","4.375","0.000","0.0"
"2023/02","4.625","0.250","5.7"
"2023/03","4.875","0.250","5.4"
"2023/04","4.875","0.000","0.0"
"2023/05","5.125","0.250","5.1"
"2023/06","5.125","0.000","0.0"
"2023/07","5.375","0.250","4.9"
"2023/08","5.375","0.000","0.0"
"2023/09","5.375","0.000","0.0"
"2023/10","5.375","0.000","0.0"
"2023/11","5.375","0.000","0.0"
"2023/12","5.375","0.000","0.0"
"2024/01","5.375","0.000","0.0"
"2024/02","5.375","0.000","0.0"
"2024/03","5.375","0.000","0.0"
"2024/04","5.375","0.000","0.0"
"2024/05","5.375","0.000","0.0"
"2024/06","5.375","0.000","0.0"
"2024/07","5.375","0.000","0.0"
"2024/08","5.375","0.000","0.0"
"2024/09","4.875","-0.500","-9.3"
